policy_id,member_id,agent_id,carrier,plan_type,effective_date,expiry_date,monthly_premium,annual_premium,commission_rate,monthly_commission,status,term_months
POL0003802,MEM003803,AGT0036,Zurich,Dental Premium,2023-03-01,2024-03-01,57.71,692.52,0.22,12.7,cancelled,12
POL0003803,MEM003804,AGT0048,MetLife,Dental Premium,2024-04-01,2025-04-01,56.31,675.72,0.22,12.39,active,12
POL0003804,MEM003805,AGT0017,MetLife,Dental Premium,2023-03-01,2025-03-01,52.87,634.44,0.22,11.63,expired,24
POL0003805,MEM003806,AGT0062,MetLife,Dental Premium,2024-01-01,2027-01-01,54.88,658.56,0.22,12.07,active,36
POL0003806,MEM003807,AGT0024,MetLife,Vision Basic,2024-04-01,2025-04-01,20.25,243.0,0.16,3.24,expired,12
POL0003807,MEM003808,AGT0038,VSP,Vision Premium,2024-01-01,2027-01-01,34.8,417.6,0.2,6.96,expired,36
POL0003808,MEM003809,AGT0062,VSP,Dental Premium,2023-10-01,2024-10-01,56.84,682.08,0.22,12.5,expired,12
POL0003809,MEM003810,AGT0077,MetLife,Vision Basic,2023-11-01,2025-11-01,20.87,250.44,0.16,3.34,expired,24
POL0003810,MEM003811,AGT0030,Zurich,Dental Basic,2024-01-01,2025-01-01,30.49,365.88,0.18,5.49,expired,12
POL0003811,MEM003812,AGT0018,VSP,Dental Premium,2023-02-01,2026-02-01,56.86,682.32,0.22,12.51,active,36
POL0003812,MEM003813,AGT0022,Zurich,Dental+Vision Bundle,2024-01-01,2027-01-01,76.83,921.96,0.25,19.21,active,36
POL0003813,MEM003814,AGT0032,VSP,Dental Basic,2024-10-01,2025-10-01,30.26,363.12,0.18,5.45,cancelled,12
POL0003814,MEM003815,AGT0061,MetLife,Dental+Vision Bundle,2023-08-01,2025-08-01,74.96,899.52,0.25,18.74,active,24
POL0003815,MEM003816,AGT0064,MetLife,Dental Premium,2024-11-01,2025-11-01,56.17,674.04,0.22,12.36,active,12
POL0003816,MEM003817,AGT0032,Zurich,Dental Premium,2023-11-01,2024-11-01,54.86,658.32,0.22,12.07,expired,12
POL0003817,MEM003818,AGT0042,MetLife,Dental Basic,2023-12-01,2025-12-01,29.26,351.12,0.18,5.27,expired,24
POL0003818,MEM003819,AGT0045,MetLife,Vision Premium,2024-12-01,2025-12-01,34.56,414.72,0.2,6.91,cancelled,12
POL0003819,MEM003820,AGT0015,Zurich,Dental Premium,2023-12-01,2024-06-01,52.91,634.92,0.22,11.64,expired,6
POL0003820,MEM003821,AGT0009,MetLife,Dental Premium,2024-02-01,2025-02-01,54.42,653.04,0.22,11.97,active,12
POL0003821,MEM003822,AGT0047,VSP,Vision Basic,2023-03-01,2024-03-01,19.95,239.4,0.16,3.19,pending,12
POL0003822,MEM003823,AGT0040,VSP,Vision Basic,2023-10-01,2024-10-01,20.97,251.64,0.16,3.36,expired,12
POL0003823,MEM003824,AGT0019,VSP,Dental Premium,2024-02-01,2025-02-01,56.13,673.56,0.22,12.35,cancelled,12
POL0003824,MEM003825,AGT0060,MetLife,Dental Premium,2024-07-01,2025-07-01,54.6,655.2,0.22,12.01,cancelled,12
POL0003825,MEM003826,AGT0026,VSP,Dental Premium,2023-12-01,2024-12-01,54.5,654.0,0.22,11.99,cancelled,12
POL0003826,MEM003827,AGT0043,MetLife,Vision Basic,2024-10-01,2025-10-01,20.99,251.88,0.16,3.36,active,12
POL0003827,MEM003828,AGT0025,MetLife,Vision Basic,2024-08-01,2025-08-01,20.2,242.4,0.16,3.23,active,12
POL0003828,MEM003829,AGT0026,MetLife,Dental+Vision Bundle,2024-04-01,2025-04-01,75.08,900.96,0.25,18.77,cancelled,12
POL0003829,MEM003830,AGT0055,MetLife,Vision Basic,2024-07-01,2025-07-01,20.43,245.16,0.16,3.27,active,12
POL0003830,MEM003831,AGT0072,MetLife,Dental Premium,2024-07-01,2025-07-01,56.99,683.88,0.22,12.54,expired,12
POL0003831,MEM003832,AGT0061,MetLife,Dental Basic,2023-07-01,2024-07-01,28.92,347.04,0.18,5.21,active,12
POL0003832,MEM003833,AGT0041,Zurich,Dental Basic,2024-08-01,2025-08-01,28.71,344.52,0.18,5.17,cancelled,12
POL0003833,MEM003834,AGT0040,VSP,Dental Premium,2023-08-01,2026-08-01,55.4,664.8,0.22,12.19,active,36
POL0003834,MEM003835,AGT0029,VSP,Dental+Vision Bundle,2024-12-01,2025-12-01,74.4,892.8,0.25,18.6,expired,12
POL0003835,MEM003836,AGT0066,Zurich,Dental+Vision Bundle,2024-07-01,2025-07-01,74.38,892.56,0.25,18.59,expired,12
POL0003836,MEM003837,AGT0025,VSP,Dental Premium,2024-01-01,2025-01-01,54.81,657.72,0.22,12.06,expired,12
POL0003837,MEM003838,AGT0062,VSP,Vision Premium,2024-02-01,2025-02-01,35.53,426.36,0.2,7.11,cancelled,12
POL0003838,MEM003839,AGT0076,MetLife,Dental+Vision Bundle,2023-07-01,2024-07-01,71.4,856.8,0.25,17.85,cancelled,12
POL0003839,MEM003840,AGT0018,Zurich,Vision Basic,2023-09-01,2024-09-01,20.41,244.92,0.16,3.27,cancelled,12
POL0003840,MEM003841,AGT0034,VSP,Dental Basic,2023-10-01,2024-04-01,30.93,371.16,0.18,5.57,active,6
POL0003841,MEM003842,AGT0004,Zurich,Dental Basic,2024-09-01,2025-03-01,29.26,351.12,0.18,5.27,cancelled,6
POL0003842,MEM003843,AGT0071,VSP,Vision Basic,2023-03-01,2025-03-01,19.93,239.16,0.16,3.19,active,24
POL0003843,MEM003844,AGT0030,Zurich,Vision Premium,2024-09-01,2025-09-01,36.02,432.24,0.2,7.2,cancelled,12
POL0003844,MEM003845,AGT0070,Zurich,Dental Premium,2023-07-01,2025-07-01,56.16,673.92,0.22,12.36,active,24
POL0003845,MEM003846,AGT0022,Zurich,Dental Premium,2024-07-01,2025-07-01,57.58,690.96,0.22,12.67,active,12
POL0003846,MEM003847,AGT0039,Zurich,Vision Premium,2023-11-01,2024-05-01,34.06,408.72,0.2,6.81,cancelled,6
POL0003847,MEM003848,AGT0048,VSP,Dental Basic,2024-12-01,2025-12-01,30.37,364.44,0.18,5.47,cancelled,12
POL0003848,MEM003849,AGT0074,VSP,Vision Premium,2024-02-01,2026-02-01,34.68,416.16,0.2,6.94,active,24
POL0003849,MEM003850,AGT0076,MetLife,Dental Basic,2023-06-01,2024-06-01,29.16,349.92,0.18,5.25,active,12
POL0003850,MEM003851,AGT0060,Zurich,Vision Basic,2023-04-01,2026-04-01,20.48,245.76,0.16,3.28,expired,36
POL0003851,MEM003852,AGT0039,Zurich,Vision Basic,2024-12-01,2025-12-01,20.32,243.84,0.16,3.25,active,12
POL0003852,MEM003853,AGT0060,MetLife,Dental+Vision Bundle,2024-11-01,2026-11-01,73.04,876.48,0.25,18.26,expired,24
POL0003853,MEM003854,AGT0034,VSP,Dental+Vision Bundle,2024-09-01,2025-03-01,73.74,884.88,0.25,18.43,active,6
POL0003854,MEM003855,AGT0064,MetLife,Vision Basic,2023-10-01,2024-10-01,19.75,237.0,0.16,3.16,cancelled,12
POL0003855,MEM003856,AGT0011,MetLife,Vision Premium,2024-03-01,2026-03-01,35.89,430.68,0.2,7.18,expired,24
POL0003856,MEM003857,AGT0068,Zurich,Dental Premium,2024-11-01,2025-11-01,53.87,646.44,0.22,11.85,active,12
POL0003857,MEM003858,AGT0011,Zurich,Dental Basic,2024-04-01,2025-04-01,29.72,356.64,0.18,5.35,active,12
POL0003858,MEM003859,AGT0036,VSP,Vision Basic,2024-06-01,2024-12-01,19.01,228.12,0.16,3.04,cancelled,6
POL0003859,MEM003860,AGT0014,VSP,Vision Basic,2023-02-01,2025-02-01,20.95,251.4,0.16,3.35,active,24
POL0003860,MEM003861,AGT0019,Zurich,Dental+Vision Bundle,2023-03-01,2026-03-01,72.41,868.92,0.25,18.1,expired,36
POL0003861,MEM003862,AGT0029,VSP,Dental Basic,2024-04-01,2024-10-01,29.69,356.28,0.18,5.34,active,6
POL0003862,MEM003863,AGT0069,MetLife,Vision Premium,2024-12-01,2026-12-01,34.25,411.0,0.2,6.85,active,24
POL0003863,MEM003864,AGT0025,MetLife,Vision Premium,2024-05-01,2025-05-01,36.49,437.88,0.2,7.3,active,12
POL0003864,MEM003865,AGT0074,MetLife,Vision Premium,2023-02-01,2025-02-01,36.63,439.56,0.2,7.33,active,24
POL0003865,MEM003866,AGT0069,MetLife,Dental+Vision Bundle,2023-04-01,2024-04-01,72.54,870.48,0.25,18.14,expired,12
POL0003866,MEM003867,AGT0041,VSP,Dental Basic,2024-05-01,2025-05-01,30.28,363.36,0.18,5.45,expired,12
POL0003867,MEM003868,AGT0008,Zurich,Vision Basic,2024-04-01,2025-04-01,19.85,238.2,0.16,3.18,active,12
POL0003868,MEM003869,AGT0016,MetLife,Dental Premium,2024-08-01,2025-08-01,54.08,648.96,0.22,11.9,active,12
POL0003869,MEM003870,AGT0028,Zurich,Vision Basic,2023-04-01,2024-04-01,19.96,239.52,0.16,3.19,cancelled,12
POL0003870,MEM003871,AGT0068,VSP,Dental Basic,2024-03-01,2025-03-01,30.76,369.12,0.18,5.54,cancelled,12
POL0003871,MEM003872,AGT0011,MetLife,Vision Premium,2024-03-01,2025-03-01,36.27,435.24,0.2,7.25,active,12
POL0003872,MEM003873,AGT0073,MetLife,Dental Basic,2024-07-01,2026-07-01,29.24,350.88,0.18,5.26,active,24
POL0003873,MEM003874,AGT0043,Zurich,Dental Premium,2023-10-01,2024-04-01,57.63,691.56,0.22,12.68,active,6
POL0003874,MEM003875,AGT0038,VSP,Vision Premium,2024-04-01,2025-04-01,35.92,431.04,0.2,7.18,active,12
POL0003875,MEM003876,AGT0049,MetLife,Vision Basic,2023-04-01,2025-04-01,20.05,240.6,0.16,3.21,active,24
POL0003876,MEM003877,AGT0045,MetLife,Dental Basic,2024-09-01,2025-03-01,31.47,377.64,0.18,5.66,active,6
POL0003877,MEM003878,AGT0079,MetLife,Vision Premium,2023-11-01,2024-11-01,33.93,407.16,0.2,6.79,active,12
POL0003878,MEM003879,AGT0063,MetLife,Vision Basic,2024-07-01,2026-07-01,19.78,237.36,0.16,3.16,cancelled,24
POL0003879,MEM003880,AGT0054,Zurich,Dental Premium,2023-07-01,2024-01-01,53.06,636.72,0.22,11.67,cancelled,6
POL0003880,MEM003881,AGT0038,MetLife,Vision Basic,2023-02-01,2026-02-01,20.53,246.36,0.16,3.28,active,36
POL0003881,MEM003882,AGT0009,Zurich,Vision Premium,2024-02-01,2026-02-01,33.69,404.28,0.2,6.74,cancelled,24
POL0003882,MEM003883,AGT0080,Zurich,Vision Basic,2023-04-01,2024-04-01,20.75,249.0,0.16,3.32,active,12
POL0003883,MEM003884,AGT0069,Zurich,Dental+Vision Bundle,2023-12-01,2025-12-01,75.07,900.84,0.25,18.77,pending,24
POL0003884,MEM003885,AGT0048,MetLife,Dental Basic,2024-03-01,2024-09-01,29.3,351.6,0.18,5.27,cancelled,6
POL0003885,MEM003886,AGT0001,MetLife,Vision Basic,2024-12-01,2025-12-01,20.43,245.16,0.16,3.27,active,12
POL0003886,MEM003887,AGT0019,VSP,Dental Premium,2023-09-01,2024-09-01,53.74,644.88,0.22,11.82,cancelled,12
POL0003887,MEM003888,AGT0014,VSP,Vision Basic,2024-04-01,2025-04-01,20.75,249.0,0.16,3.32,cancelled,12
POL0003888,MEM003889,AGT0015,Zurich,Vision Premium,2024-12-01,2025-12-01,35.93,431.16,0.2,7.19,expired,12
POL0003889,MEM003890,AGT0028,MetLife,Vision Basic,2023-09-01,2024-09-01,20.52,246.24,0.16,3.28,expired,12
POL0003890,MEM003891,AGT0064,VSP,Dental Premium,2024-09-01,2026-09-01,56.27,675.24,0.22,12.38,active,24
POL0003891,MEM003892,AGT0023,MetLife,Vision Basic,2024-12-01,2025-12-01,19.79,237.48,0.16,3.17,active,12
POL0003892,MEM003893,AGT0035,VSP,Vision Premium,2023-11-01,2025-11-01,35.35,424.2,0.2,7.07,active,24
POL0003893,MEM003894,AGT0043,Zurich,Vision Premium,2024-01-01,2024-07-01,36.22,434.64,0.2,7.24,active,6
POL0003894,MEM003895,AGT0016,VSP,Dental Premium,2024-05-01,2025-05-01,55.5,666.0,0.22,12.21,expired,12
POL0003895,MEM003896,AGT0071,Zurich,Dental+Vision Bundle,2023-08-01,2024-08-01,76.15,913.8,0.25,19.04,pending,12
POL0003896,MEM003897,AGT0005,MetLife,Dental Premium,2023-05-01,2023-11-01,52.9,634.8,0.22,11.64,active,6
POL0003897,MEM003898,AGT0067,MetLife,Vision Basic,2023-09-01,2024-09-01,20.41,244.92,0.16,3.27,active,12
POL0003898,MEM003899,AGT0057,Zurich,Vision Premium,2023-08-01,2026-08-01,35.17,422.04,0.2,7.03,cancelled,36
POL0003899,MEM003900,AGT0028,VSP,Dental Premium,2024-07-01,2026-07-01,57.15,685.8,0.22,12.57,active,24
POL0003900,MEM003901,AGT0033,MetLife,Dental Basic,2024-06-01,2027-06-01,30.62,367.44,0.18,5.51,active,36
POL0003901,MEM003902,AGT0015,VSP,Dental Basic,2023-02-01,2024-02-01,30.65,367.8,0.18,5.52,cancelled,12
POL0003902,MEM003903,AGT0024,Zurich,Dental Basic,2024-11-01,2026-11-01,30.26,363.12,0.18,5.45,active,24
POL0003903,MEM003904,AGT0022,MetLife,Dental+Vision Bundle,2023-06-01,2024-06-01,72.03,864.36,0.25,18.01,active,12
POL0003904,MEM003905,AGT0011,Zurich,Dental Basic,2023-04-01,2023-10-01,29.72,356.64,0.18,5.35,active,6
POL0003905,MEM003906,AGT0060,MetLife,Dental Basic,2024-11-01,2025-11-01,28.56,342.72,0.18,5.14,active,12
POL0003906,MEM003907,AGT0008,Zurich,Vision Premium,2023-11-01,2024-11-01,33.8,405.6,0.2,6.76,expired,12
POL0003907,MEM003908,AGT0073,MetLife,Dental Basic,2024-09-01,2025-09-01,29.78,357.36,0.18,5.36,active,12
POL0003908,MEM003909,AGT0010,MetLife,Vision Basic,2024-02-01,2025-02-01,19.51,234.12,0.16,3.12,active,12
POL0003909,MEM003910,AGT0019,MetLife,Vision Premium,2024-10-01,2025-10-01,35.64,427.68,0.2,7.13,cancelled,12
POL0003910,MEM003911,AGT0076,Zurich,Vision Premium,2024-08-01,2025-08-01,36.26,435.12,0.2,7.25,active,12
POL0003911,MEM003912,AGT0033,Zurich,Dental Premium,2024-06-01,2025-06-01,54.75,657.0,0.22,12.04,cancelled,12
POL0003912,MEM003913,AGT0011,VSP,Dental+Vision Bundle,2023-08-01,2024-08-01,77.42,929.04,0.25,19.36,cancelled,12
POL0003913,MEM003914,AGT0002,VSP,Dental+Vision Bundle,2023-06-01,2024-06-01,78.0,936.0,0.25,19.5,cancelled,12
POL0003914,MEM003915,AGT0054,MetLife,Dental Basic,2024-11-01,2025-11-01,31.03,372.36,0.18,5.59,active,12
POL0003915,MEM003916,AGT0025,VSP,Dental Premium,2024-10-01,2026-10-01,53.06,636.72,0.22,11.67,active,24
POL0003916,MEM003917,AGT0028,MetLife,Vision Basic,2024-04-01,2024-10-01,20.68,248.16,0.16,3.31,cancelled,6
POL0003917,MEM003918,AGT0058,Zurich,Vision Premium,2023-07-01,2024-07-01,36.63,439.56,0.2,7.33,active,12
POL0003918,MEM003919,AGT0005,Zurich,Dental Premium,2023-03-01,2025-03-01,57.03,684.36,0.22,12.55,cancelled,24
POL0003919,MEM003920,AGT0018,MetLife,Vision Basic,2023-09-01,2024-09-01,19.97,239.64,0.16,3.2,expired,12
POL0003920,MEM003921,AGT0075,MetLife,Dental Basic,2023-08-01,2024-08-01,28.78,345.36,0.18,5.18,active,12
POL0003921,MEM003922,AGT0041,MetLife,Dental Basic,2024-05-01,2027-05-01,30.36,364.32,0.18,5.46,expired,36
POL0003922,MEM003923,AGT0043,Zurich,Dental+Vision Bundle,2024-06-01,2025-06-01,78.19,938.28,0.25,19.55,active,12
POL0003923,MEM003924,AGT0079,VSP,Dental Basic,2023-02-01,2025-02-01,29.36,352.32,0.18,5.28,active,24
POL0003924,MEM003925,AGT0021,MetLife,Dental Basic,2023-03-01,2024-03-01,28.61,343.32,0.18,5.15,active,12
POL0003925,MEM003926,AGT0006,Zurich,Vision Basic,2024-08-01,2026-08-01,20.4,244.8,0.16,3.26,active,24
POL0003926,MEM003927,AGT0019,MetLife,Dental Basic,2023-04-01,2024-04-01,30.87,370.44,0.18,5.56,active,12
POL0003927,MEM003928,AGT0053,MetLife,Dental+Vision Bundle,2023-10-01,2024-10-01,72.94,875.28,0.25,18.23,active,12
POL0003928,MEM003929,AGT0071,MetLife,Vision Basic,2023-05-01,2024-05-01,19.53,234.36,0.16,3.12,cancelled,12
POL0003929,MEM003930,AGT0040,MetLife,Dental Premium,2023-02-01,2026-02-01,57.29,687.48,0.22,12.6,active,36
POL0003930,MEM003931,AGT0038,MetLife,Dental Basic,2023-06-01,2023-12-01,29.05,348.6,0.18,5.23,active,6
POL0003931,MEM003932,AGT0002,MetLife,Dental Premium,2023-06-01,2024-06-01,57.0,684.0,0.22,12.54,active,12
POL0003932,MEM003933,AGT0011,MetLife,Dental+Vision Bundle,2023-09-01,2025-09-01,77.08,924.96,0.25,19.27,active,24
POL0003933,MEM003934,AGT0035,VSP,Vision Premium,2024-12-01,2025-12-01,34.63,415.56,0.2,6.93,active,12
POL0003934,MEM003935,AGT0049,Zurich,Dental Basic,2024-05-01,2024-11-01,29.46,353.52,0.18,5.3,active,6
POL0003935,MEM003936,AGT0046,VSP,Dental Basic,2024-12-01,2025-12-01,29.43,353.16,0.18,5.3,expired,12
POL0003936,MEM003937,AGT0011,Zurich,Vision Basic,2023-06-01,2024-06-01,19.73,236.76,0.16,3.16,cancelled,12
POL0003937,MEM003938,AGT0018,VSP,Dental+Vision Bundle,2023-12-01,2026-12-01,77.54,930.48,0.25,19.39,cancelled,36
POL0003938,MEM003939,AGT0045,MetLife,Dental Premium,2024-02-01,2025-02-01,55.16,661.92,0.22,12.14,active,12
POL0003939,MEM003940,AGT0074,Zurich,Dental Basic,2023-06-01,2026-06-01,28.87,346.44,0.18,5.2,active,36
POL0003940,MEM003941,AGT0022,VSP,Vision Basic,2024-08-01,2025-08-01,19.76,237.12,0.16,3.16,active,12
POL0003941,MEM003942,AGT0069,VSP,Dental Premium,2024-03-01,2025-03-01,54.28,651.36,0.22,11.94,expired,12
POL0003942,MEM003943,AGT0054,MetLife,Dental Basic,2024-08-01,2025-08-01,28.92,347.04,0.18,5.21,active,12
POL0003943,MEM003944,AGT0065,Zurich,Dental Premium,2024-02-01,2026-02-01,53.0,636.0,0.22,11.66,active,24
POL0003944,MEM003945,AGT0066,Zurich,Dental Basic,2024-05-01,2025-05-01,30.91,370.92,0.18,5.56,active,12
POL0003945,MEM003946,AGT0073,MetLife,Vision Basic,2024-12-01,2025-12-01,19.5,234.0,0.16,3.12,active,12
POL0003946,MEM003947,AGT0073,MetLife,Dental Basic,2024-06-01,2025-06-01,30.31,363.72,0.18,5.46,cancelled,12
POL0003947,MEM003948,AGT0052,Zurich,Vision Premium,2023-12-01,2024-12-01,34.43,413.16,0.2,6.89,pending,12
POL0003948,MEM003949,AGT0078,Zurich,Vision Basic,2024-07-01,2026-07-01,20.63,247.56,0.16,3.3,cancelled,24
POL0003949,MEM003950,AGT0036,Zurich,Dental Premium,2023-08-01,2024-02-01,57.22,686.64,0.22,12.59,cancelled,6
POL0003950,MEM003951,AGT0006,Zurich,Dental Basic,2024-04-01,2026-04-01,31.02,372.24,0.18,5.58,expired,24
POL0003951,MEM003952,AGT0053,VSP,Dental Premium,2023-09-01,2024-03-01,56.97,683.64,0.22,12.53,active,6
POL0003952,MEM003953,AGT0022,MetLife,Dental+Vision Bundle,2023-08-01,2025-08-01,71.44,857.28,0.25,17.86,active,24
POL0003953,MEM003954,AGT0002,VSP,Dental+Vision Bundle,2023-08-01,2024-08-01,77.75,933.0,0.25,19.44,active,12
POL0003954,MEM003955,AGT0001,MetLife,Dental Basic,2023-02-01,2025-02-01,30.47,365.64,0.18,5.48,active,24
POL0003955,MEM003956,AGT0032,VSP,Vision Premium,2024-08-01,2025-08-01,34.02,408.24,0.2,6.8,active,12
POL0003956,MEM003957,AGT0076,MetLife,Vision Basic,2024-03-01,2025-03-01,19.18,230.16,0.16,3.07,expired,12
POL0003957,MEM003958,AGT0074,Zurich,Dental+Vision Bundle,2023-02-01,2024-02-01,76.46,917.52,0.25,19.11,cancelled,12
POL0003958,MEM003959,AGT0052,MetLife,Dental Basic,2023-06-01,2023-12-01,29.14,349.68,0.18,5.25,expired,6
POL0003959,MEM003960,AGT0020,MetLife,Dental Basic,2023-05-01,2025-05-01,28.86,346.32,0.18,5.19,active,24
POL0003960,MEM003961,AGT0075,Zurich,Vision Basic,2024-06-01,2026-06-01,20.49,245.88,0.16,3.28,expired,24
POL0003961,MEM003962,AGT0006,VSP,Dental Basic,2024-09-01,2026-09-01,30.4,364.8,0.18,5.47,expired,24
POL0003962,MEM003963,AGT0011,Zurich,Dental Premium,2024-01-01,2025-01-01,54.91,658.92,0.22,12.08,cancelled,12
POL0003963,MEM003964,AGT0006,MetLife,Dental Basic,2023-10-01,2024-10-01,30.43,365.16,0.18,5.48,active,12
POL0003964,MEM003965,AGT0036,Zurich,Dental Basic,2024-10-01,2025-04-01,31.27,375.24,0.18,5.63,active,6
POL0003965,MEM003966,AGT0032,VSP,Dental Basic,2024-04-01,2026-04-01,29.38,352.56,0.18,5.29,active,24
POL0003966,MEM003967,AGT0041,MetLife,Vision Premium,2023-05-01,2024-05-01,34.1,409.2,0.2,6.82,active,12
POL0003967,MEM003968,AGT0043,Zurich,Dental Basic,2024-08-01,2025-08-01,29.67,356.04,0.18,5.34,cancelled,12
POL0003968,MEM003969,AGT0003,MetLife,Vision Basic,2024-09-01,2025-09-01,19.88,238.56,0.16,3.18,cancelled,12
POL0003969,MEM003970,AGT0047,MetLife,Dental Premium,2024-12-01,2026-12-01,56.38,676.56,0.22,12.4,cancelled,24
POL0003970,MEM003971,AGT0053,MetLife,Dental Premium,2023-10-01,2024-10-01,57.37,688.44,0.22,12.62,expired,12
POL0003971,MEM003972,AGT0077,VSP,Dental Premium,2024-02-01,2025-02-01,54.02,648.24,0.22,11.88,active,12
POL0003972,MEM003973,AGT0057,MetLife,Vision Premium,2023-11-01,2026-11-01,33.69,404.28,0.2,6.74,active,36
POL0003973,MEM003974,AGT0018,VSP,Dental+Vision Bundle,2023-05-01,2024-05-01,76.97,923.64,0.25,19.24,active,12
POL0003974,MEM003975,AGT0012,Zurich,Vision Basic,2023-02-01,2025-02-01,19.9,238.8,0.16,3.18,active,24
POL0003975,MEM003976,AGT0058,Zurich,Dental+Vision Bundle,2023-06-01,2024-06-01,73.78,885.36,0.25,18.45,active,12
POL0003976,MEM003977,AGT0051,MetLife,Dental Basic,2023-11-01,2024-11-01,30.9,370.8,0.18,5.56,active,12
POL0003977,MEM003978,AGT0064,VSP,Vision Premium,2024-01-01,2025-01-01,33.57,402.84,0.2,6.71,expired,12
POL0003978,MEM003979,AGT0046,Zurich,Dental+Vision Bundle,2023-06-01,2024-06-01,73.56,882.72,0.25,18.39,pending,12
POL0003979,MEM003980,AGT0029,VSP,Dental+Vision Bundle,2024-03-01,2025-03-01,74.08,888.96,0.25,18.52,active,12
POL0003980,MEM003981,AGT0012,MetLife,Vision Basic,2023-02-01,2024-02-01,19.78,237.36,0.16,3.16,cancelled,12
POL0003981,MEM003982,AGT0043,MetLife,Vision Basic,2024-08-01,2025-08-01,20.65,247.8,0.16,3.3,expired,12
POL0003982,MEM003983,AGT0042,VSP,Vision Basic,2024-04-01,2025-04-01,20.56,246.72,0.16,3.29,cancelled,12
POL0003983,MEM003984,AGT0005,MetLife,Vision Basic,2023-11-01,2025-11-01,19.56,234.72,0.16,3.13,active,24
POL0003984,MEM003985,AGT0034,VSP,Dental Premium,2023-07-01,2025-07-01,56.05,672.6,0.22,12.33,active,24
POL0003985,MEM003986,AGT0072,MetLife,Vision Basic,2023-03-01,2024-03-01,19.73,236.76,0.16,3.16,active,12
POL0003986,MEM003987,AGT0012,Zurich,Dental+Vision Bundle,2024-05-01,2025-05-01,74.59,895.08,0.25,18.65,active,12
POL0003987,MEM003988,AGT0073,Zurich,Dental+Vision Bundle,2023-07-01,2025-07-01,75.56,906.72,0.25,18.89,expired,24
POL0003988,MEM003989,AGT0045,MetLife,Dental Basic,2024-11-01,2026-11-01,30.54,366.48,0.18,5.5,active,24
POL0003989,MEM003990,AGT0048,MetLife,Vision Basic,2024-12-01,2025-12-01,19.25,231.0,0.16,3.08,cancelled,12
POL0003990,MEM003991,AGT0029,Zurich,Dental+Vision Bundle,2024-04-01,2025-04-01,78.54,942.48,0.25,19.64,active,12
POL0003991,MEM003992,AGT0006,VSP,Vision Premium,2023-10-01,2024-10-01,36.22,434.64,0.2,7.24,cancelled,12
POL0003992,MEM003993,AGT0029,Zurich,Dental Premium,2023-06-01,2025-06-01,54.85,658.2,0.22,12.07,expired,24
POL0003993,MEM003994,AGT0012,VSP,Dental Basic,2023-02-01,2024-02-01,31.45,377.4,0.18,5.66,cancelled,12
POL0003994,MEM003995,AGT0040,VSP,Dental+Vision Bundle,2024-02-01,2025-02-01,77.19,926.28,0.25,19.3,active,12
POL0003995,MEM003996,AGT0072,VSP,Dental Basic,2023-10-01,2025-10-01,30.04,360.48,0.18,5.41,active,24
POL0003996,MEM003997,AGT0021,VSP,Vision Premium,2024-03-01,2026-03-01,35.85,430.2,0.2,7.17,active,24
POL0003997,MEM003998,AGT0024,VSP,Vision Basic,2024-12-01,2025-12-01,20.14,241.68,0.16,3.22,active,12
POL0003998,MEM003999,AGT0054,Zurich,Dental+Vision Bundle,2023-02-01,2024-02-01,76.02,912.24,0.25,19.0,pending,12
POL0003999,MEM004000,AGT0017,VSP,Dental+Vision Bundle,2024-01-01,2025-01-01,76.52,918.24,0.25,19.13,active,12
POL0004000,MEM004001,AGT0070,VSP,Vision Basic,2024-10-01,2026-10-01,19.66,235.92,0.16,3.15,active,24
POL0004001,MEM004002,AGT0060,MetLife,Vision Premium,2023-11-01,2024-11-01,35.45,425.4,0.2,7.09,expired,12
POL0004002,MEM004003,AGT0047,MetLife,Dental Basic,2024-09-01,2025-03-01,30.35,364.2,0.18,5.46,active,6
POL0004003,MEM004004,AGT0065,Zurich,Vision Basic,2023-05-01,2024-05-01,20.13,241.56,0.16,3.22,active,12
POL0004004,MEM004005,AGT0031,VSP,Dental+Vision Bundle,2023-12-01,2025-12-01,75.03,900.36,0.25,18.76,cancelled,24
POL0004005,MEM004006,AGT0040,Zurich,Dental Premium,2023-09-01,2024-09-01,56.81,681.72,0.22,12.5,active,12
POL0004006,MEM004007,AGT0015,MetLife,Dental Basic,2024-02-01,2027-02-01,31.32,375.84,0.18,5.64,expired,36
POL0004007,MEM004008,AGT0078,Zurich,Vision Premium,2024-11-01,2026-11-01,35.24,422.88,0.2,7.05,cancelled,24
POL0004008,MEM004009,AGT0074,MetLife,Dental Basic,2023-07-01,2024-07-01,30.38,364.56,0.18,5.47,cancelled,12
POL0004009,MEM004010,AGT0012,MetLife,Dental Basic,2024-03-01,2026-03-01,28.55,342.6,0.18,5.14,active,24
POL0004010,MEM004011,AGT0070,Zurich,Dental Basic,2024-10-01,2025-10-01,28.56,342.72,0.18,5.14,active,12
POL0004011,MEM004012,AGT0001,Zurich,Dental Premium,2023-06-01,2025-06-01,53.22,638.64,0.22,11.71,cancelled,24
POL0004012,MEM004013,AGT0076,VSP,Vision Basic,2023-12-01,2025-12-01,20.18,242.16,0.16,3.23,active,24
POL0004013,MEM004014,AGT0068,Zurich,Dental Premium,2024-06-01,2025-06-01,54.01,648.12,0.22,11.88,active,12
